1.00000000  0.00000000
0.98075971  0.00607942
0.96166174  0.01173838
0.94270919  0.01697536
0.92390503  0.02179487
0.90525213  0.02620664
0.88675326  0.03022464
0.86841107  0.03386627
0.85022812  0.03715162
0.83220687  0.04010268
0.81434966  0.04274278
0.79665879  0.04509600
0.77913640  0.04718663
0.76178456  0.04903876
0.74460530  0.05067591
0.72760050  0.05212065
0.71077197  0.05339442
0.69412147  0.05451726
0.67765065  0.05550768
0.66136110  0.05638258
0.64525432  0.05715713
0.62933174  0.05784476
0.61359474  0.05845722
0.59804461  0.05900457
0.58268257  0.05949529
0.56750979  0.05993630
0.55252738  0.06033316
0.53773637  0.06069013
0.52313775  0.06101033
0.50873246  0.06129586
0.49452135  0.06154801
0.48050527  0.06176730
0.46668498  0.06195371
0.45306119  0.06210678
0.43963459  0.06222571
0.42640582  0.06230959
0.41337545  0.06235736
0.40054403  0.06236804
0.38791208  0.06234074
0.37548005  0.06227474
0.36324839  0.06216958
0.35121748  0.06202507
0.33938770  0.06184134
0.32775936  0.06161886
0.31633279  0.06135840
0.30510824  0.06106108
0.29408595  0.06072833
0.28326617  0.06036185
0.27264905  0.05996357
0.26223478  0.05953561
0.25202352  0.05908026
0.24201536  0.05859987
0.23221043  0.05809683
0.22260882  0.05757350
0.21321058  0.05703215
0.20401577  0.05647490
0.19502444  0.05590368
0.18623658  0.05532015
0.17765222  0.05472568
0.16927134  0.05412127
0.16109395  0.05350759
0.15311998  0.05288486
0.14534944  0.05225291
0.13778225  0.05161112
0.13041835  0.05095843
0.12325772  0.05029335
0.11630023  0.04961400
0.10954586  0.04891806
0.10299450  0.04820289
0.09664607  0.04746548
0.09050049  0.04670260
0.08455764  0.04591072
0.07881746  0.04508618
0.07327983  0.04422518
0.06794467  0.04332388
0.06281187  0.04237847
0.05788132  0.04138517
0.05315293  0.04034039
0.04862661  0.03924074
0.04430225  0.03808309
0.04017975  0.03686466
0.03625903  0.03558306
0.03253998  0.03423636
0.02902253  0.03282310
0.02570657  0.03134237
0.02259203  0.02979381
0.01967883  0.02817768
0.01696689  0.02649481
0.01445614  0.02474668
0.01214650  0.02293539
0.01003793  0.02106364
0.00813035  0.01913472
0.00642372  0.01715253
0.00491797  0.01512148
0.00361310  0.01304650
0.00250903  0.01093295
0.00160574  0.00878664
0.00090322  0.00661367
0.00040142  0.00442047
0.00010036  0.00221366
0.00000000  0.00000000
0.00010036  -0.00213460
0.00040142  -0.00426561
0.00090322  -0.00638947
0.00160574  -0.00850258
0.00250903  -0.01060134
0.00361310  -0.01268214
0.00491797  -0.01474138
0.00642372  -0.01677544
0.00813035  -0.01878071
0.01003793  -0.02075361
0.01214650  -0.02269056
0.01445614  -0.02458808
0.01696689  -0.02644272
0.01967883  -0.02825115
0.02259203  -0.03001014
0.02570657  -0.03171665
0.02902253  -0.03336783
0.03253998  -0.03496101
0.03625903  -0.03649386
0.04017975  -0.03796428
0.04430225  -0.03937055
0.04862661  -0.04071132
0.05315293  -0.04198564
0.05788132  -0.04319301
0.06281187  -0.04433338
0.06794467  -0.04540720
0.07327983  -0.04641543
0.07881746  -0.04735950
0.08455764  -0.04824142
0.09050049  -0.04906364
0.09664607  -0.04982911
0.10299450  -0.05054125
0.10954586  -0.05120389
0.11630023  -0.05182125
0.12325772  -0.05239781
0.13041835  -0.05293834
0.13778225  -0.05344777
0.14534944  -0.05393107
0.15311998  -0.05439323
0.16109395  -0.05483907
0.16927134  -0.05527321
0.17765222  -0.05569989
0.18623658  -0.05612288
0.19502444  -0.05654535
0.20401577  -0.05696975
0.21321058  -0.05739772
0.22260882  -0.05782993
0.23221043  -0.05826599
0.24201536  -0.05870438
0.25202352  -0.05914233
0.26223478  -0.05957579
0.27264905  -0.05999937
0.28326617  -0.06040626
0.29408595  -0.06078829
0.30510824  -0.06113594
0.31633279  -0.06143832
0.32775936  -0.06168331
0.33938770  -0.06185765
0.35121748  -0.06194703
0.36324839  -0.06193631
0.37548005  -0.06180965
0.38791208  -0.06155081
0.40054403  -0.06114334
0.41337545  -0.06057090
0.42640582  -0.05981759
0.43963459  -0.05886823
0.45306119  -0.05770875
0.46668498  -0.05632659
0.48050527  -0.05471105
0.49452135  -0.05285371
0.50873246  -0.05074882
0.52313775  -0.04839369
0.53773637  -0.04578910
0.55252738  -0.04293968
0.56750979  -0.03985418
0.58268257  -0.03654587
0.59804461  -0.03303275
0.61359474  -0.02933781
0.62933174  -0.02548911
0.64525432  -0.02151998
0.66136110  -0.01746894
0.67765065  -0.01337963
0.69412147  -0.00930069
0.71077197  -0.00528541
0.72760050  -0.00139137
0.74460530  0.00232006
0.76178456  0.00578445
0.77913640  0.00893500
0.79665879  0.01170351
0.81434966  0.01402143
0.83220687  0.01582114
0.85022812  0.01703725
0.86841107  0.01760814
0.88675326  0.01747768
0.90525213  0.01659700
0.92390503  0.01492649
0.94270919  0.01243792
0.96166174  0.00911668
0.98075971  0.00496410
1.00000000  0.00000000
